Catalog Number,Drug Name,% inhibition,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4506,nitrazepam,4.058879688,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,12.476792380532459,12.476792380532459,0.17730017006802745,-3.268997425359033,0.6771088741597445,24.0,281.2709999999998,270.183,281.0800412120003,104,0,1.3333333333333333,2.0952380952380953,2.8095238095238093,2.7761080874950275,2.6462929917925058,1232.6483701311256,24.444711088220565,21.066385657891466,10.066385657891464,14.645346712594128,10.884520101151896,5.437306505651938,3.6934929393684373,3.6934929393684373,2.412386770315004,2.412386770315004,1.571720256699368,1.571720256699368,-3.02,5483840.632795053,5.40134891166587,5.162909038431587,2.507711912885824,135.34990714131754,5.309813353288375,6.496859684315945,1.4118420783282006,5.907179729351506,5.687386274683562,0.0,19.901260185473063,0.0,0.0,0.0,30.212093538316473,6.042418707663295,23.21174039872058,30.02996788797413,24.83727587291989,22.99363728148933,0.0,0.0,4.992404732635668,0.0,11.80667303760432,69.58057091346592,0.0,0.0,5.309813353288375,11.374772549367124,0.0,0.0,23.039035465255825,4.794537184071822,10.114318268765572,24.83448854509619,53.33175439394203,1.4118420783282006,0.0,0.0,84.6,93.88006065932329,14.908855452837393,0.0,5.309813353288375,0.0,0.0,0.0,0.0,0.0,4.992404732635668,15.1194276400304,87.42293307059201,0.0,26.260327912035386,11.274403298362758,-4.711599636768286,-1.6784538506760727,-7.715280034853449,0.0,-3.268997425359033,0.0,0.06666666666666667,21,1,6,0,1,1,2,0,2,4,1,6,2,0,0,0,3,2.3842999999999996,78.67410000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,sumatriptan,6.919790214,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,12.8049934119462,12.8049934119462,0.11201955782312956,-5.989760297522741,0.8445712183265353,32.0,295.4079999999996,274.24,295.1354479120006,110,0,1.6,2.45,3.2,2.993500193934103,3.1762725017594944,1453.9959790317243,32.85085296108589,30.566385657891466,10.382882238819189,17.818160890634783,15.206099641900112,6.2517357797008355,3.312842696361568,4.649673707084868,1.9661367919292625,2.6685729881629,1.2371949842669143,1.6428543629258374,-1.37,81934375.36812378,3.5077112435818107,5.948317132030925,3.592166601280715,149.2028462728533,9.876913001079728,1.4118420783282006,1.4118420783282006,10.023291153407584,0.0,0.0,0.0,13.132916598063069,0.0,0.0,6.042418707663295,50.51214600089669,44.13405816976509,11.187991109831039,37.285893708219525,20.92621608548864,0.0,14.59203261481386,0.0,12.077881786479537,27.424340385162683,35.42705431719864,0.0,0.0,4.715119613734132,0.0,0.0,0.0,45.719050370571345,22.10117293988712,0.0,37.17131555062818,24.300151333804646,2.8236841566564013,10.902924932081056,0.0,65.2,105.4705219189141,8.417796984328938,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,28.868096723890577,188.6325711401929,0.0,-0.9427908268896279,-1.240372260015117,-8.342366347001764,0.0,-4.328836634962626,-5.399855901465527,-15.63858887233544,-5.989760297522741,0.42857142857142855,20,2,5,0,0,0,1,1,2,3,2,6,9,0,0,0,2,1.3211999999999997,82.24020000000004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99596,sporidesmin a,-7.700899152,COc1c(Cl)cc2c(c1OC)N(C)[C@@H]1N3C(=O)[C@@]4(C)SS[C@@]3(C(=O)N4C)[C@H](O)[C@]21O,14.735327106427544,14.735327106427544,0.1083329329334024,-4.033954121000254,0.6035815841030472,55.43333333333333,473.9599999999998,453.8000000000002,473.04820504000054,162,0,1.3,2.1333333333333333,2.8,3.251753840029783,2.0817993910493495,1689.9274518666668,38.59349364820517,33.98559158322001,16.374513691093913,22.259507774972285,17.475848116168134,10.187145922510693,6.430117087937607,9.323059846878001,5.136644565360257,8.565514567633663,3.8153135065751864,7.046947063522139,-1.53,11543981537.85934,7.803378228164466,5.827525032768398,1.8074650116080888,213.42768593581525,29.491161751515477,12.2218452782862,21.97103171375562,7.733356550669393,11.814359458703011,0.0,14.48898409899412,0.0,0.0,0.0,22.394837866619238,23.688208801345695,31.851932297793464,37.12275151172206,53.95407066902217,50.690481576392536,2.8623993144652684,9.799819461700954,0.0,34.41670267897381,32.92746844918015,16.628503513101617,0.0,11.49902366656781,14.373635638450576,5.687386274683562,11.49902366656781,33.18873584300596,84.68551308610779,15.190125179127332,0.0,37.08899762005664,6.042418707663295,5.022633313741326,0.0,0.0,102.78000000000002,112.97344404120996,12.330591480484083,0.0,31.387615414474396,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,50.978010202128644,173.93460647731285,6.295943134953026,21.25990883946256,8.28383961377761,-6.702061996094736,-6.953238164928506,-1.3984578136810277,-8.009882920760898,-11.65097113519726,-7.448574923732541,0.5555555555555556,30,2,9,0,5,5,1,0,1,9,2,12,9,0,4,4,6,0.8032999999999992,112.58460000000004,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,chloroxylenol,19.48903595,Cc1cc(O)cc(C)c1Cl,7.591921296296297,7.591921296296297,0.6844444444444437,-2.8520370370370367,0.6125193183423138,25.1,156.61200000000005,147.53999999999996,156.034192588,54,0,1.6,2.2,2.6,2.1180804100843735,3.878439961436334,463.40690157421284,15.171208396324301,13.78621276347309,5.542141709491545,8.424756148408914,6.801354672200408,2.7710708547457723,1.643106381736545,2.0210708547457723,0.9160443091205793,1.2940087821298067,0.49305763174211914,0.587548749994426,-0.6900000000000002,6049.2376512009705,1.9176751474469822,2.5065690145583472,1.2417258264962603,77.99019208700538,5.1088081911072125,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,11.600939890232516,36.91552463331194,13.247184650762646,2.7415171123404405,16.074876640468972,11.600939890232516,1.4311996572326342,0.0,0.0,13.703784234591359,0.0,28.234373712461906,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,6.5400078483398465,0.0,13.703784234591359,22.09297143275575,12.08483741532659,5.022633313741326,0.0,0.0,20.23,47.68766978033717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,23.99820799682691,65.5227239229025,5.740794595616023,0.0,3.334320987654321,-1.4749228395061715,-0.7484722222222218,-1.5592592592592585,0.0,-5.704074074074073,0.0,0.25,10,1,1,0,0,0,1,0,1,1,1,2,3,0,0,0,1,2.662440000000001,42.59080000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033637,nizatidine,5.879268218,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,11.102328896109595,11.102328896109595,0.01208991780826274,-3.970065114659275,0.3799534662760676,31.38095238095238,331.46699999999964,310.29900000000004,331.11366691200067,118,0,1.9047619047619047,2.761904761904762,3.4761904761904763,3.126577167599698,3.6478481698736838,1175.713521459298,33.81747276626628,30.869061139355242,11.502054301210695,18.241594167010113,15.062140121097544,6.30070609195308,2.751016897948224,4.158335955174868,1.3685481850179666,2.528643178218926,0.7600806651802792,1.7242375810428063,-1.32,100526259.37024698,4.149702375254885,9.586301469178254,7.88095641540746,162.14242792152533,15.519536437427227,5.007623696852765,10.015416808869022,0.0,6.176006529022133,0.0,10.114318268765572,4.983978520947208,11.761884949391115,11.336785877934735,0.0,13.951653800564491,57.296952791435395,14.72951471217679,33.791407772708254,23.09867082732585,0.0,20.503514958374435,0.0,12.201816569466104,33.12929727031284,38.168964995198934,0.0,0.0,10.61962670657675,0.0,0.0,23.09867082732585,47.9364965709282,12.201816569466104,10.114318268765572,36.74596425893541,17.35309503473213,2.8236841566564013,0.0,0.0,83.33,105.59049300184832,10.114318268765572,0.0,11.336785877934735,0.0,0.0,0.0,0.0,0.0,4.983978520947208,28.868096723890577,161.81477233984967,-0.6833462166240845,12.458237513438286,7.491426991978455,-8.225962669018223,-1.865944844358723,0.0,-2.0030590128607404,-18.236124102404634,0.0,0.5833333333333334,21,2,7,0,0,0,0,1,1,8,2,9,13,0,0,0,1,1.3224999999999998,87.80680000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2723601,thioguanine,19.95054068,Nc1nc(=S)c2[nH]cnc2[nH]1,7.560277777777777,7.560277777777777,0.04222222222222283,-0.3865173847316703,0.5014913838271434,16.545454545454547,167.19700000000006,162.157,167.02656616,56,0,1.9090909090909092,2.8181818181818183,3.6363636363636362,2.497669466670872,2.9596477595060944,617.6774063815293,12.033015715890103,10.144316267963653,5.960812848891379,7.430428110326542,5.005439706981575,3.124833615445606,1.8245797554083993,2.2112780864753865,1.139531724725469,1.4241679831764902,0.7102247372157682,0.9288050346848322,-1.43,4123.652289473609,2.8993213692157864,2.0257943511578227,0.8742647691024565,73.93692198909604,15.673723516184777,6.887459273786482,15.935134801519222,5.948339280986494,0.0,0.0,0.0,9.967957041894415,0.0,0.0,12.217873443046695,0.0,0.0,6.303371713966227,7.018126869483023,29.33009066241718,0.0,19.92196358235292,0.0,0.0,5.719716975726273,10.943960981404919,0.0,0.0,5.719716975726273,5.948339280986494,0.0,12.217873443046695,19.92196358235292,0.0,4.640589267438692,1.3707585561702202,6.303371713966227,5.6473683133128025,11.16387793838399,0.0,83.38,0.0,0.0,0.0,33.77589517650168,9.954006540458504,0.0,0.0,0.0,0.0,9.967957041894415,19.236000312529715,36.26271164021164,4.855648148148148,8.527273242630386,0.0,0.09218065003779374,-0.3512962962962958,0.0,-0.3865173847316703,0.0,0.0,0.0,11,4,5,0,0,0,0,2,2,4,3,6,1,0,0,0,2,0.5976899999999998,43.4858,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,phenylhydrazine,1.77635074,NNc1ccccc1,7.431574074074074,7.431574074074074,0.09740740740740739,-0.6199074074074076,0.41530262261450507,23.125,108.14399999999995,100.07999999999998,108.06874825599999,42,0,1.625,2.375,3.0,2.232728044989675,3.51288132721763,390.4749417817048,12.618802153517006,11.894427190999917,3.8944271909999157,7.285468820183674,5.7652475842498525,1.923606797749979,1.073606797749979,1.073606797749979,0.5868033988749894,0.5868033988749894,0.2934016994374947,0.2934016994374947,-1.02,2500.655410388436,1.1123313149174425,2.3289174062976996,0.9782341357433744,59.70522591841023,5.418816146392429,2.8236841566564013,1.4118420783282006,0.0,0.0,0.0,5.828719768830327,0.0,0.0,0.0,18.127256122989884,12.08483741532659,5.687386274683562,6.853792780851101,11.089319015835702,5.687386274683562,0.0,0.0,5.828719768830327,0.0,5.418816146392429,30.212093538316473,0.0,0.0,11.247535915222755,5.687386274683562,0.0,0.0,0.0,0.0,0.0,6.853792780851101,30.212093538316473,4.235526234984602,0.0,0.0,38.05,35.899479813000035,0.0,0.0,11.247535915222755,0.0,0.0,0.0,0.0,0.0,0.0,11.089319015835702,57.63931594860166,0.0,0.0,0.0,-0.4340740740740736,-0.1865948601662888,-3.0186470143612993,0.0,0.0,0.0,0.0,8,3,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0.9722000000000002,34.25210000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,ifosfamide,2.200442984,O=P1(NCCCl)OCCCN1CCCl,13.434938271604938,13.434938271604938,0.866280864197531,-6.129135802469133,0.605720669080109,53.5,261.089,245.969,260.0248197100001,84,0,1.7142857142857142,2.5,3.142857142857143,2.4049564766896636,3.9706006860689698,705.7589352862118,23.8618073195658,21.414066313446057,8.82035139648288,12.227832723350238,10.465270978661165,5.304283072519883,1.74512194825914,3.886814508545574,0.996925617198157,2.553304582353536,0.5404444080080066,1.690664962495802,0.69,250067.3744461912,3.123261134110519,6.311144001092418,3.36838444118429,115.57414914225376,4.5237471617118175,1.4118420783282006,0.0,0.0,0.0,7.670279738874966,4.565048284931329,9.750736002280497,0.0,23.20187978046503,0.0,6.372924901329379,47.603895173737925,9.300502355256729,29.691257311354423,30.872159519339995,0.0,9.750736002280497,0.0,6.372924901329379,37.71377774261154,0.0,0.0,0.0,5.080319812359198,0.0,0.0,30.872159519339995,42.38419393253284,9.088795446643147,0.0,25.563544687712454,0.0,1.4118420783282006,0.0,0.0,41.57,61.50771838509638,4.565048284931329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5237471617118175,43.804341645176336,130.8274784790459,10.466262269568318,0.0,-0.9877391975308654,0.0,-7.211486678004537,0.0,-3.8641511164651066,-15.823450176366848,-6.129135802469133,1.0,14,1,4,0,1,1,0,0,0,2,1,7,5,0,1,1,1,1.884,59.19120000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60490,zileuton,9.638136196,CC(c1cc2ccccc2s1)N(O)C(N)=O,11.980476137986056,11.980476137986056,0.22420587679516202,-3.450033304988664,0.621567647628534,25.75,236.29600000000008,224.19999999999996,236.061948624,84,0,1.875,2.75,3.5,2.9464353303939586,2.955205099401108,944.2646063601738,21.76506652345898,19.619172062391506,8.435668643319232,12.711337408618103,9.768442496244568,4.782263595708514,2.6858689313749085,3.7064896575345663,1.6876512395907686,2.697496986051988,1.0021117195527829,1.8451011204070673,-1.5899999999999999,756058.2522144201,3.4490815698646133,4.112336342245376,1.8678974160414947,113.92020550838498,5.719716975726273,0.0,2.8236841566564013,1.4311996572326342,0.0,6.031114512338072,5.209533821043797,4.794537184071822,5.063217724965349,11.336785877934735,18.127256122989884,24.322953747087066,13.689342778681059,14.242443805370964,26.59578182453663,27.454044521206704,0.0,5.063217724965349,5.719716975726273,12.869784585645323,0.0,35.08924073201777,0.0,0.0,5.719716975726273,4.794537184071822,0.0,11.336785877934735,16.303866058347218,0.0,0.0,30.0837587848786,30.212093538316473,4.254883813889036,10.086144130933896,0.0,66.56,59.70985680572744,4.794537184071822,0.0,15.149361855899244,11.336785877934735,0.0,0.0,0.0,0.0,5.209533821043797,16.591710819421014,91.49258317061391,0.35016959561602357,11.241540952800872,3.1857851473922905,-0.6149210023515579,0.0,-8.37179122574956,0.0,-3.450033304988664,0.0,0.18181818181818182,16,3,4,0,0,0,1,1,2,3,2,5,4,0,0,0,2,2.7321999999999997,63.448900000000016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8478,benzethonium chloride,95.70367673,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],8.972538004662212,8.972538004662212,0.0,-5.328295076777525,0.389035579410013,37.806451612903224,448.09099999999944,405.7550000000002,447.29040726400115,174,0,0.9032258064516129,1.6129032258064515,2.225806451612903,3.068787274690302,2.6644849525971353e-05,2269.308948770563,58.342416792648606,57.14167464943691,15.897603595455367,30.992411154139948,28.460923771927643,7.460923771927643,5.233861699311676,5.233861699311676,2.6417410627812687,2.6417410627812687,1.5943700341308598,1.5943700341308598,-1.5499999999999994,17465369670809.936,4.669231151578249,11.896291001261094,10.542753730661406,255.32137891692005,26.3637899264747,25.302216444832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.55639154012147,34.85119474714652,28.86634694659073,61.33858819065264,83.93564928562395,0.0,0.0,0.0,5.414990469396779,52.544235641520494,40.125469213629295,65.50867135236365,0.0,5.749511833283905,17.143896114980024,0.0,5.749511833283905,0.0,44.60850007132392,16.648713107512773,5.414990469396779,109.3311478303509,54.38176836896965,0.0,0.0,0.0,18.46,173.82590936788884,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,4.736862953800049,62.30872231294936,353.89977860494685,0.0,0.0,0.0,-14.487228787366263,-2.0400921399816783,-16.202329413157727,-5.328295076777525,-58.591833187663795,0.0,0.5555555555555556,31,0,3,0,0,0,2,0,2,2,0,4,15,0,0,0,2,3.0764000000000014,126.97540000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6010,17-methyltestosterone,23.57232991,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,13.239026110023133,13.239026110023133,2.265794608738557,-5.551212679516255,0.7253305311285855,104.81818181818181,302.4579999999994,272.21799999999996,302.22458020000084,122,0,1.2727272727272727,2.1818181818181817,2.9545454545454546,3.0118701110505155,2.7077945218433674,1645.902003510399,41.93915758875542,40.816496580927726,10.816496580927726,22.248052780610177,21.066496580927726,6.158248290463863,5.135310363079829,5.135310363079829,3.8061862178478973,3.8061862178478973,2.5536086270779395,2.5536086270779395,-0.6300000000000001,7994374855.724545,2.9996315591007865,4.465593928261609,1.7355442328204815,176.1517646704652,5.1088081911072125,0.0,5.783244946364939,1.4311996572326342,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.276888764660626,86.0262921675197,44.75416447409556,6.9718093671539085,49.65534350411545,5.783244946364939,1.4311996572326342,0.0,28.51185399488279,77.14012637350575,0.0,11.625176276104833,0.0,0.0,0.0,0.0,0.0,0.0,17.924303605688475,4.794537184071822,28.51185399488279,111.29107369145832,11.625176276104833,0.0,0.0,0.0,37.3,123.06040159085835,14.389847077263362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,31.58788789297747,263.58987151446007,0.0,13.239026110023133,4.185559976873106,-18.07629854024944,-18.948708193453648,-2.265794608738557,-40.25854535409846,-14.715110904816225,0.0,0.85,22,1,2,4,0,4,0,0,0,2,1,2,4,3,0,3,4,4.269300000000005,87.33380000000005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,azauridine,28.21727751,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,12.187617236709498,12.187617236709498,0.39890967498110363,-3.805204672146637,0.42460657834940263,60.11764705882353,245.19100000000006,234.10299999999995,245.064785072,94,0,1.7647058823529411,2.588235294117647,3.2941176470588234,2.799026865070681,2.96697084741246,909.2925242380293,21.92228525188087,18.791130529283052,7.791130529283053,12.636993422140389,9.168861472264963,3.996903005373416,2.7197860922047163,2.7197860922047163,1.7145269346051129,1.7145269346051129,1.0232649978874424,1.0232649978874424,-1.5500000000000003,663019.4886636175,4.281337653159744,4.372750406697864,2.0017705966337545,109.67968513043878,20.063287527121684,24.412949291664724,7.615794888264755,4.293598971697903,5.559266895052007,5.689743398203474,9.771540454301075,4.794537184071822,9.780484743446221,0.0,0.0,0.0,0.0,16.154295136107827,31.07043949864142,0.0,4.293598971697903,14.757488013675474,0.0,24.44400689078652,6.558985242916288,27.010979872213888,0.0,0.0,11.24901029325548,0.0,0.0,0.0,59.176550882461264,4.736862953800049,0.0,15.799262703128093,15.761969578958404,1.4118420783282006,0.0,0.0,137.67000000000002,58.083703843147475,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16196933542272,15.300750943217643,87.17852600530314,0.0,23.16322677142482,14.511197536113212,-3.407718109620391,0.0,0.0,-16.479204984462925,-3.7160272187578753,0.0,0.625,17,4,9,0,1,1,0,1,1,8,4,9,5,0,1,1,2,-3.4569000000000005,52.12710000000001,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,acetaminophen,36.24761214,CC(=O)Nc1ccc(O)cc1,11.465040233686066,11.465040233686066,0.20687263794406663,-3.1571375425170087,0.5950261967780849,21.636363636363637,151.16500000000008,142.093,151.063328528,58,0,1.8181818181818181,2.5454545454545454,3.090909090909091,2.349314518764969,3.5145147197531204,526.854133465458,15.825908934703556,14.263710176427683,5.263710176427684,9.034798488049647,6.960923771927643,2.605461885963821,1.594686906265383,1.594686906265383,0.8022141162622034,0.8022141162622034,0.45187968107923093,0.45187968107923093,-1.5099999999999998,13543.798200680045,2.0008188514043375,3.0531381005525,2.292303972882069,77.45636677601387,10.418621544395588,5.749511833283905,1.4118420783282006,5.907179729351506,1.4311996572326342,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.16967483065318,16.6515540604899,5.483034224680881,20.910497346698772,11.594566004035068,1.4311996572326342,0.0,0.0,6.851892117295679,5.309813353288375,24.16967483065318,0.0,5.749511833283905,5.309813353288375,5.687386274683562,5.749511833283905,0.0,12.447187577691352,4.794537184071822,0.0,16.447202010487217,24.16967483065318,1.4118420783282006,0.0,0.0,49.33,48.36564478526783,4.794537184071822,0.0,5.309813353288375,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,12.438351628752375,64.78879739858905,0.0,11.465040233686066,3.7522506849962203,-0.8176620370370362,-2.3506254724111857,-3.2639965986394532,0.0,-3.1571375425170087,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,3,0,0,0,1,1.3505999999999998,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
